ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
5163;154;245;2;9381.0;5.846791;5157.0;3.23544;2.611351
5164;154;281;2;3099.0;1.931479;2298.0;1.441738;0.489741
5165;154;30;1;3187.0;1.988879;0.0;0.0;0.0
5166;154;30;2;1743.0;1.08634;1366.0;0.857012;0.229328
5167;154;262;2;461.0;0.287322;1793.0;1.124907;-0.837584
5168;154;236;1;6081.0;3.794909;0.0;0.0;0.0
5169;154;236;2;3973.0;2.476207;1580.0;0.991273;1.484934
5170;154;268;2;496.0;0.309136;505.0;0.316831;-0.007695
5171;154;300;1;480.0;0.299549;0.0;0.0;0.0
5172;154;300;2;278.0;0.173266;251.0;0.157474;0.015792
5173;154;287;2;116.0;0.072298;233.0;0.146181;-0.073883
5174;154;261;2;87.0;0.054224;168.0;0.105401;-0.051178
5175;154;31;1;3145.0;1.962669;0.0;0.0;0.0
5176;154;31;2;2403.0;1.497691;0.0;0.0;0.0
5177;154;15;2;186.0;0.115926;0.0;0.0;0.0
5178;154;247;2;328.0;0.204429;0.0;0.0;0.0
5179;154;33;2;115.0;0.071675;0.0;0.0;0.0
5180;154;267;2;175.0;0.10907;0.0;0.0;0.0
5181;154;290;2;897.0;0.559063;0.0;0.0;0.0
5182;154;27;2;373.0;0.232476;0.0;0.0;0.0
5183;154;295;2;379.0;0.236215;0.0;0.0;0.0
5184;155;4;1;45705.0;30.999681;46765.0;30.984152;0.015529
5185;155;4;2;43940.0;29.770858;49615.0;32.876558;-3.1057
5186;155;21;1;32924.0;22.330894;55326.0;36.656243;-14.325349
5187;155;21;2;25912.0;17.556269;39406.0;26.111733;-8.555464
5188;155;29;1;10344.0;7.015878;19122.0;12.669282;-5.653404
5189;155;29;2;10725.0;7.266556;20111.0;13.326221;-6.059666
5190;155;273;1;22771.0;15.444563;13486.0;8.93515;6.509413
5191;155;273;2;26045.0;17.646381;13148.0;8.712304;8.934077
5192;155;235;1;13727.0;9.310417;7991.0;5.294437;4.01598
5193;155;235;2;17212.0;11.661721;13156.0;8.717606;2.944115
