Year;Nachname;Vornamen;Geburtsjahr;Geburtsort;Geschlecht;PersonID
2021;Schmidt;Aljoscha;1991;Idar-Oberstein;m;4726
2021;Schmidt;Axel;1967;Sobernheim;m;4727
2021;Schmidt;Carolin;1998;Konstanz;w;4728
2021;Schmidt;Christian Andreas;1953;Berlin;m;4729
2021;Schmidt;Dagmar;1973;Gießen;w;4730
2021;Schmidt;Dirk;1968;Kettwig (jetzt Essen);m;4731
2021;Schmidt;Dirk Thorsten;1969;Pforzheim;m;4732
2021;Schmidt;Edda;1948;Horn;w;4733
2021;Schmidt;Erik Curt;1969;Wiesbaden;m;4734
2021;Schmidt;Eugen;1975;Ust-Kamenogorsk;m;4735
2021;Schmidt;Eva-Maria;1970;Lübeck;w;4736
2021;Schmidt;Frank Marcel;1964;Buchholz in der Nordheide;m;4737
2021;Schmidt;Franziska;1994;Albstadt;w;4738
2021;Schmidt;Heidi Johanna Klara;1950;Heinebach;w;4739
2021;Schmidt;Helge;1968;Stade;m;4740
2021;Schmidt;Henri;1983;Luckenwalde;m;4741
2021;Schmidt;Henry Clemens;1999;Berlin;m;4742
2021;Schmidt;Jakob;1988;Herrenberg;m;4743
2021;Schmidt;Jan Wenzel;1991;Magdeburg;m;4744
2021;Schmidt;Joachim;1960;Gelsenkirchen-Buer;m;4745
2021;Schmidt;Julia Manuela;1993;Bad Dürkheim;w;4746
2021;Schmidt;Julian;1989;Marburg;m;4747
2021;Schmidt;Jürgen;1976;Augsburg;m;4748
2021;Schmidt;Lisa;1991;Bad Dürkheim;w;4749
2021;Schmidt;Marion;1954;Frankfurt (Oder);w;4750
2021;Schmidt;Mark;1970;Meisenheim;m;4751
2021;Schmidt;Marko;1989;Löbau;m;4752
2021;Schmidt;Markus;1992;Malsch;m;4753
2021;Schmidt;Martin;1984;Berlin;m;4754
2021;Schmidt;Miriam;1978;Seoul, Südkorea;w;4755
2021;Schmidt;Norbert;1969;Apolda;m;4756
2021;Schmidt;Oliver;1969;Stuttgart;m;4757
2021;Schmidt;Ralph Helmut;1970;Püttlingen;m;4758
2021;Schmidt;Renate Gisela;1959;Ebingen;w;4759
2021;Schmidt;Sibylle Christine;1961;Berlin;w;4760
2021;Schmidt;Simone;1978;Nürnberg;w;4761
2021;Schmidt;Stefan;1981;Freystadt;m;4762
2021;Schmidt;Stefan;1966;Krumbach (Schwaben);m;4763
2021;Schmidt;Uwe;1966;Bremerhaven;m;4764
2021;Schmidt Ramos;Johannes;1991;Forst (Lausitz);m;4765
2021;Schmidt-Jortzig;Edzard Aurelius;1969;Lüneburg;m;4766
2021;Schmidtell;Andreas Stefan;1998;Fürth;m;4767
2021;Schmidtke;Claudia;1966;Neumünster;w;4768
2021;Schmiedel;Andreas;1955;Oberwiesenthal;m;4769
2021;Schmitt;Alena;2001;Bruchsal;w;4770
2021;Schmitt;Andrea;1975;Grünstadt;w;4771
2021;Schmitt;Anna Frieda Elisabeth;1991;Lichtenfels;w;4772
2021;Schmitt;Christoph;1986;Neuwied;m;4773
2021;Schmitt;Daniel Robert;1992;Heidelberg;m;4774
2021;Schmitt;Franz Josef;1978;Marburg;m;4775
2021;Schmitt;Jan-Lukas;1995;Villingen-Schwenningen;m;4776
2021;Schmitt;Marcus;1992;Bad Soden am Taunus;m;4777
2021;Schmitt;Martin Walter;1964;Mayen;m;4778
2021;Schmitt;Norbert;1951;Seelbach;m;4779
2021;Schmitt;Sabine Theresia;1967;Remagen;w;4780
2021;Schmitz;Anna Sophie;1997;Köln;w;4781
2021;Schmitz;Charlotte;1996;Düsseldorf;w;4782
2021;Schmitz;Franziskus Maria;1997;Simmerath;m;4783
2021;Schmitz;Hans-Günther;1961;Krefeld;m;4784
2021;Schmitz;Janick Helmut;1994;Neuwied;m;4785
2021;Schmitz;Sebastian Peter;1980;Minden;m;4786
2021;Schmitz;Theresa;1998;Bergisch Gladbach;w;4787
2021;Schmitz-Solheid;Vivien;1993;Adenau;w;4788
2021;Schmoll;Markus Tilmann;1987;Bühl;m;4789
2021;Schneck;Stephan;1997;Osterholz-Scharmbeck;m;4790
2021;Schnee;Boris;1971;Haan;m;4791
2021;Schneichel;Rainer Johannes Walter;1955;Kruft;m;4792
2021;Schneider;Andreas;1956;Elgersburg;m;4793
2021;Schneider;Artie Joshua Jabbar;1978;München;m;4794
2021;Schneider;Carsten;1976;Erfurt;m;4795
2021;Schneider;Cedric;1998;Rüsselsheim am Main;m;4796
2021;Schneider;Daniel Dominik;1976;Cuxhaven;m;4797
2021;Schneider;Iko Paul Jonny;1967;Hamburg;m;4798
2021;Schneider;Jan;1976;Kaiserslautern;m;4799
2021;Schneider;Joachim Rudi;1972;Heilbronn;m;4800
2021;Schneider;Johannes Erich;1957;Lieser;m;4801
2021;Schneider;Jörg;1964;Solingen;m;4802
2021;Schneider;Leonard;2001;Lutherstadt Wittenberg;m;4803
2021;Schneider;Marion;1956;Grebenhain;w;4804
2021;Schneider;Mark;1975;Giessen;m;4805
2021;Schneider;Markus;1983;Sinsheim;m;4806
2021;Schneider;Melissa Theresa;1990;Laupheim;w;4807
2021;Schneider;Michael;1964;Sömmeda;m;4808
2021;Schneider;Peter Alexander;1961;Lübbecke;m;4809
2021;Schneider;Ronny;1982;Wolfen;m;4810
2021;Schneider;Ronny;1971;Dahme/Mark;m;4811
2021;Schneider;Tamara;1984;Filderstadt;w;4812
2021;Schneider;Thilo Günter;1966;Windecken (jetzt Nidderau);m;4813
2021;Schneider;Uwe Günther;1975;Köthen (Anhalt);m;4814
2021;Schneider;Volker Jürgen;1963;Frankfurt am Main;m;4815
2021;Schneider-Krauß;Kerstin;1971;Ottweiler;w;4816
2021;Schneidewind-Hartnagel;Charlotte;1953;Göttingen;w;4817
2021;Schneiß;Jana;1992;Mainz;w;4818
2021;Schnell;Lucia;1979;Freiburg im Breisgau;w;4819
2021;Schniebel;Dietrich Matthias;1973;Räckelwitz;m;4820
2021;Schnieder;Patrick;1968;Kyllburg;m;4821
2021;Schnieders;Robin;1990;Lingen (Ems);m;4822
2021;Schnittker;Christine;1974;Bremerhaven;w;4823
2021;Schnitzler;Dorothee;1956;Wuppertal;w;4824
2021;Schoch;Tobias;1985;Backnang;m;4825
2021;Schockemöhle;Niels;1993;Lingen;m;4826
2021;Schoder;Michael;1972;Mutlangen;m;4827
2021;Schoenmakers;Tim;2001;Berlin;m;4828
2021;Scholle;Roland;1978;Steinfurt;m;4829
2021;Scholt;Michael;1974;Dinslaken;m;4830
2021;Scholten;Pia;1999;Hagen;w;4831
2021;Scholz;Claudia;1985;Bad Muskau;w;4832
2021;Scholz;Martin;1979;Eberswalde-Finow;m;4833
2021;Scholz;Nora-Helene;1989;Karl-Marx-Stadt (jetzt Chemnitz);w;4834
2021;Scholz;Olaf;1958;Osnabrück;m;4835
2021;Schoo;Alexandra;1987;Münster;w;4836
2021;Schork;Christoph Martin;1970;Mainz;m;4837
2021;Schorn;Anna Marie;1995;Stuttgart;w;4838
2021;Schoutz;Hans Werner;1949;Aachen;m;4839
2021;Schrade;Hansjörg;1958;Reutlingen;m;4840
2021;Schrader;Andreas Peter;1987;Bad Soden am Taunus;m;4841
2021;Schrader-Schoutz;Annette Ute Martina;1954;Berlin;w;4842
2021;Schramm;Julia Ulrike;1985;Frankfurt am Main;w;4843
2021;Schraps;Johannes;1983;Hameln;m;4844
2021;Schraut;Veronika;1981;Ingolstadt;w;4845
2021;Schreiber;Beate;1979;Greifswald;w;4846
2021;Schreiber;Eva-Maria Elisabeth;1958;Köln;w;4847
2021;Schreiber;Ines;1973;Greifswald;w;4848
2021;Schreider;Christian Willi Heribert;1971;Worms;m;4849
2021;Schreiner;Felix;1986;Waldshut-Tiengen;m;4850
2021;Schreiner;Tobias;1988;Germersheim;m;4851
2021;Schreyer;Daniel;1978;Münster;m;4852
2021;Schrodi;Michael Georg;1977;München;m;4853
2021;Schroeder;Luca;2002;Hannover;m;4854
2021;Schroeter;Bianca;1975;Fürth;w;4855
2021;Schroth;Peter Michael;1967;Freiburg im Breisgau;m;4856
2021;Schröder;Bianca;1970;Wolgast;w;4857
2021;Schröder;Christina-Johanne;1983;Berne;w;4858
2021;Schröder;Denis;2001;Saarbrücken;m;4859
2021;Schröder;Eckhard Horst;1955;Magdeburg;m;4860
2021;Schröder;Hans-Christian;1962;Buchholz in der Nordheide;m;4861
2021;Schröder;Marcel;1995;Wesel;m;4862
2021;Schröder;Michael;1958;Emmern;m;4863
2021;Schröder;Ria Irmtraut Claudia;1992;Boppard;w;4864
2021;Schröder;Sam;1999;Merzig;m;4865
2021;Schröder;Sven;1983;Münchberg;m;4866
2021;Schrödl;Frank Josef;1967;Ermreuth;m;4867
2021;Schröter;Kim Natalie Hellen;1997;Gummersbach;w;4868
2021;Schröter;Ove Joachim;1967;Walsrode;m;4869
2021;Schu;Martina;1964;Recklinghausen;w;4870
2021;Schubach;Bernhard;1972;Angermünde;m;4871
2021;Schubert;Gundula;1981;Karl-Marx-Stadt (jetzt Chemnitz);w;4872
2021;Schubert;Sebastian;1986;Bonn;m;4873
2021;Schubert;Tobias;1987;Röbel/Müritz;m;4874
2021;Schuck;Elmar Alexander;1975;Köln;m;4875
2021;Schuck;Maximilian Bernd;1999;Aschaffenburg;m;4876
2021;Schugardt;Claudia;1976;Berlin;w;4877
2021;Schuhknecht;Heidi;1987;Altenburg;w;4878
2021;Schuhmann;Bernd Willi Karl;1964;Schweinfurt;m;4879
2021;Schuler;Melanie;1973;Pforzheim;w;4880
2021;Schuller;Marc;1979;Albstadt;m;4881
2021;Schulmerich;Jenny;1984;Simmern (Hunsrück);w;4882
2021;Schulte;Bernhard;1985;Meschede;m;4883
2021;Schulte;Jan;1997;Essen;m;4884
2021;Schulte;Klaus Keno Friedrich;1982;Aurich;m;4885
2021;Schulte;Mathias;1980;Beckendorf-Neindorf;m;4886
2021;Schulte;Mattis Maria Paul;2000;Stuttgart;m;4887
2021;Schulte;Michael;1973;Paderborn;m;4888
2021;Schulte-Limbeck;Harald Eugen Wilhelm;1973;Solingen;m;4889
2021;Schulte-Wissermann;Martin;1971;Mainz;m;4890
2021;Schulteisz;Andrea Simone;1958;Greifswald;w;4891
2021;Schultka;Kornelius;1987;Altdöbern;m;4892
2021;Schultka;Reinhard Harald;1959;Bielefeld;m;4893
2021;Schultz;Hauke Henning;1984;Rendsburg;m;4894
2021;Schultz;Ina;1978;Ilmenau;w;4895
2021;Schultz;Malin;1995;Henstedt-Ulzburg;w;4896
2021;Schultz;Roland Reiner Gustav;1963;Nienburg (Weser);m;4897
2021;Schulz;Anja;1985;Uelzen;w;4898
2021;Schulz;Armin Lothar;1981;Darmstadt;m;4899
2021;Schulz;Gunnar;1976;Kiel;m;4900
2021;Schulz;Janna Lena;1997;Hamburg;w;4901
2021;Schulz;Kim;1997;Ravensburg;m;4902
2021;Schulz;Klaus Friedrich;1947;Finsterwalde;m;4903
2021;Schulz;Laura Monika;1994;Offenbach am Main;w;4904
2021;Schulz;Michael;1977;Berlin;m;4905
2021;Schulz;Paul;1990;Frankfurt (Oder);m;4906
2021;Schulz;Uwe;1961;Gießen;m;4907
2021;Schulz-Asche;Kordula Anna Paula;1956;Berlin;w;4908
2021;Schulze;Bernd;1974;Leipzig;m;4909
2021;Schulze;Karl-Heinz;1955;Burg (bei Magdeburg);m;4910
2021;Schulze;Sebastian Richard;1976;Iserlohn;m;4911
2021;Schulze;Svenja;1968;Düsseldorf;w;4912
2021;Schulze;Thomas;1959;Frankfurt am Main;m;4913
2021;Schulze;Yasmin;1996;Lich;w;4914
2021;Schulze Zurmussen;Katrin;1995;Münster;w;4915
2021;Schumacher;Annemarie;1965;Lengerich;w;4916
2021;Schumacher;Christos;1966;Thessaloniki, Griechenland;m;4917
2021;Schumacher;Jörg;1964;Frankfurt am Main;m;4918
2021;Schumacher;Sabine Brigitte Petra;1965;Langenberg (Rheinland);w;4919
2021;Schumacher;Thomas Michael;1961;Einhausen;m;4920
2021;Schumann;Dominik;2000;Berlin;m;4921
2021;Schumann;Stephan;1988;Radebeul;m;4922
2021;Schumbert;Thomas Johannes;1966;Frankfurt am Main;m;4923
2021;Schummer;Klaus;1972;Saarbrücken;m;4924
2021;Schupp;Anna;1983;Darmstadt;w;4925
2021;Schupp;Jan;1973;Hamburg;m;4926
2021;Schuppan;Robert  Holger;2002;Bottrop;m;4927
2021;Schury;Stephanie Gerda;1987;Homberg (Efze);w;4928
2021;Schuster;Hans-Martin;1982;Bielefeld;m;4929
2021;Schuster;Heiko;1978;Lahn-Gießen;m;4930
2021;Schuster;Karin;1973;Ebersberg;w;4931
2021;Schuwalski;Katharina Anna;1987;Hamburg;w;4932
2021;Schwab;Martin Friedrich;1967;Bochum;m;4933
2021;Schwab;Niklas;1994;Reinbek;m;4934
2021;Schwab;Ralf;1958;Erlangen;m;4935
2021;Schwab;Sandra;1980;Heidelberg;w;4936
2021;Schwab;Tim-Luka;2000;Schwäbisch Gmünd;m;4937
2021;Schwab-Weis;Susanne Carmela;1960;Pirmasens;w;4938
2021;Schwabe;Frank;1970;Waltrop;m;4939
2021;Schwaben;Werner Heinz;1961;Saarbrücken;m;4940
2021;Schwalbach;Lucas;1991;Wiesbaden;m;4941
2021;Schwald;Torsten;1974;Berlin;m;4942
2021;Schwang;Dietrich Peter;1948;Braunschweig;m;4943
2021;Schwartz;Philipp;1988;Rostock;m;4944
2021;Schwartze;Stefan;1974;Bad Oeynhausen;m;4945
2021;Schwarz;Andreas;1965;Berleburg;m;4946
2021;Schwarz;Andreas;1967;Böblingen;m;4947
2021;Schwarz;Barbara Maria;1961;Rodalben;w;4948
2021;Schwarz;Bernd;1980;Wolmirstedt;m;4949
2021;Schwarz;Dieter;1951;Heilbronn;m;4950
2021;Schwarz;Edeltraud;1967;Tübingen;w;4951
2021;Schwarz;Jan Peter;1979;Minden;m;4952
2021;Schwarz;Michael Julius;1973;Wuppertal-Elberfeld;m;4953
2021;Schwarz;Timmy;1983;Speyer;m;4954
2021;Schwarzbach;Lennart Sebastian Stefan;1990;Henstedt-Ulzburg;m;4955
2021;Schwarzelühr-Sutter;Rita Berta;1962;Waldshut;w;4956
2021;Schwarzenberger;Christian Alois;1988;Schwandorf;m;4957
2021;Schwarzer;Andreas Joachim Gerhard;1961;München;m;4958
2021;Schwarzer;Christina;1976;Berlin;w;4959
2021;Schwede;Jan Henrik;1996;Kiel;m;4960
2021;Schweer;Daniel;1982;Münster/Westfalen;m;4961
2021;Schweiger;Christian;1978;Hennigsdorf;m;4962
2021;Schweiger;Torsten;1968;Gräfenhainichen;m;4963
2021;Schweigert;Bernhard Alfons;1955;Forbach;m;4964
2021;Schweitzer;Isabelle;1964;München;w;4965
2021;Schweizer;Hans Jakob Charles;1977;Stuttgart-Bad Cannstatt;m;4966
2021;Schweizer;Lars Maximilian;1993;Ludwigsburg;m;4967
2021;Schwellinger;Tommy;1984;Kempten (Allgäu);m;4968
2021;Schwemmer;Jonas Richard;1991;Lauf a.d.Pegnitz;m;4969
2021;Schwendrat;Paul;2002;Göttingen;m;4970
2021;Schwerdt;Jürgen;1958;Frankenthal;m;4971
2021;Schwertfeger;Lennart Quirin;1994;Berlin;m;4972
2021;Schwieger;Henning;1960;Lüneburg;m;4973
2021;Schwinge;Franziska;2000;Datteln;w;4974
2021;Schwinger;Matthias Werner;1989;Deggendorf;m;4975
2021;Schwock;Andreas;1994;Greifswald;m;4976
2021;Schwäble Santamaria;Amauri Gunnar;1977;Caracas, Venezuela;m;4977
2021;Schwärsky-von Brünken;Ilja;1979;Berlin;m;4978
2021;Schymura;Felix;1997;Schweinfurt;m;4979
2021;Schädel;Peter Viktor;1950;Neckarsulm;m;4980
2021;Schäfer;Andreas Maximilian;1988;Baden-Baden;m;4981
2021;Schäfer;Axel Helmut;1952;Frankfurt am Main;m;4982
2021;Schäfer;Ingo;1965;Solingen;m;4983
2021;Schäfer;Jamila Anna;1993;München;w;4984
2021;Schäfer;Katja;1969;Bautzen;w;4985
2021;Schäfer;Marcel;1987;Landstuhl;m;4986
2021;Schäfer;Ralf Mathias;1962;Bonn;m;4987
2021;Schäfer;Ralph;1971;Hünfeld;m;4988
2021;Schäfer;Sebastian;1979;Dettelbach;m;4989
2021;Schäfer;Ulla Heike Helga;1969;Ebern;w;4990
2021;Schäfer-Weiß;Carola;1962;Berlin;w;4991
2021;Schäfer-von Reetnitz;Peter;1949;Duisburg;m;4992
2021;Schäffler;Frank Uwe;1968;Schwäbisch Gmünd;m;4993
2021;Schätzl;Johannes;1993;Hutthurm;m;4994
2021;Schäuble;Wolfgang;1942;Freiburg im Breisgau;m;4995
2021;Schäuble-Leopold;Jürgen;1963;Tübingen;m;4996
2021;Schöberl;Rudolf;1955;Frontenhausen;m;4997
2021;Schölch;Anna-Maria;1973;Homberg (Efze);w;4998
2021;Schöler;Theresa;1994;Ribnitz-Damgarten;w;4999
2021;Schöllner;Ulrika;1959;Leipzig;w;5000
2021;Schölzel;Arnold;1947;Bremen;m;5001
2021;Schön;Joel Marlon-Maria;1996;München;m;5002
2021;Schön;Nadine;1983;Lebach;w;5003
2021;Schönbeck;Bastian;1990;Köln;m;5004
2021;Schönberger;Marlene Edeltraud;1990;Landshut;w;5005
2021;Schöne;Martin;1974;Torgau;m;5006
2021;Schönfeld;Renate;1948;Dahme;w;5007
2021;Schönfelder;Arne;1970;Lübeck;m;5008
2021;Schönwald;Kai-Christian;1997;Gehrden;m;5009
2021;Schöpp;Carlo;1988;Heidelberg;m;5010
2021;Schötz;Dennis Thomas;1994;Viechtach;m;5011
2021;Schötz;Evelyn;1961;Lauf a.d.Pegnitz;w;5012
2021;Schüller;Moritz;1996;Dresden;m;5013
2021;Schüller;Titus;1986;Nürnberg;m;5014
2021;Schümann;Malte;1996;Bingen am Rhein;m;5015
2021;Schünemann;Monja;1970;Berlin;w;5016
2021;Schürdt;Marcus Christoph;1976;Witten;m;5017
2021;Schürdt;Yannick Marc;2002;Rüsselsheim;m;5018
2021;Schüren;Roland;1966;Solingen;m;5019
2021;Schürer;Horst Michael;1961;Würzburg;m;5020
2021;Schürmann;Carsten;1978;Paderborn;m;5021
2021;Schürmann;Hayo;1978;Hamburg;m;5022
2021;Schütz;Anna Magdalena Ulrike;1998;Fulda;w;5023
2021;Schütz;Fabian Richard;1981;Bochum;m;5024
2021;Schütz;Olaf;1973;Heidenau;m;5025
2021;Schütz;Roland Johannes;1979;Bogen;m;5026
2021;Sealiti;Tarik;1978;Castrop-Rauxel;m;5027
2021;Sebastiani;Uwe;1966;Völklingen;m;5028
2021;Sedlmayer;Veronika;1993;Trostberg;w;5029
2021;Sedlmeier;Jakob Josef;1967;Freising;m;5030
2021;Sedlmeir;Christian Anton;1964;Buchloe;m;5031
2021;Sedlmeyer;Gunther;1958;Amberg;m;5032
2021;Seeger;Heinz;1952;Vorwerk;m;5033
2021;Seel;Manfred;1954;Asbach-Bäumenheim;m;5034
2021;Seelig;Julian;2001;Nürnberg;m;5035
2021;Seelmeyer;Carsten;1969;Haiger;m;5036
2021;Seestern-Pauly;Matthias;1984;Osnabrück;m;5037
2021;Seewald;Ilja-Kristin;1968;Celle;w;5038
2021;Seger;Achim;1985;München;m;5039
2021;Seger;Jason;1995;Neumarkt i.d.OPf.;m;5040
2021;Segler;Emelie;2001;Köln;w;5041
2021;Sehlbach;Sebastian;1985;Heppenheim (Bergstr.);m;5042
2021;Seibel;Birgit;1971;Düsseldorf;w;5043
2021;Seiberth;Lieselotte Jutta;1955;Ludwigshafen am Rhein;w;5044
2021;Seibler;Gabriele;1955;Itzehoe;w;5045
2021;Seidel;Frank;1970;Bremen;m;5046
2021;Seidel;Jona Lucas;1996;Siegen;m;5047
2021;Seidel-Grothe;Ina;1962;Leipzig;w;5048
2021;Seidemann;Bernd Joseph;1958;Worms;m;5049
2021;Seidl-Schulz;Hermann Klaus Georg;1954;Bad Abbach;m;5050
2021;Seidler;Klaus;1957;Gelsenkirchen;m;5051
2021;Seidler;Stefan;1979;Flensburg;m;5052
2021;Seif;Detlef;1962;Euskirchen;m;5053
2021;Seifert;Frank;1984;Dresden;m;5054
2021;Seifert;Paul Daniel;1993;Wippra;m;5055
2021;Seiffert;Sebastian;1979;Göttingen;m;5056
2021;Seiler;Reinhard Bodo;1952;Bad Hersfeld;m;5057
2021;Seipp;Jens;1978;Lich;m;5058
2021;Seiter;Stephan;1963;Stuttgart;m;5059
2021;Seitz;Johanna;2001;Passau;w;5060
2021;Seitz;Thomas Michael Konrad;1967;Ettenheim;m;5061
2021;Seitz;Şirin Daniella;1990;Istanbul, Türkei;w;5062
2021;Seitzl;Lina;1989;Lörrach;w;5063
2021;Sekmen;Melis;1993;Mannheim;w;5064
2021;Selbmann;Angelika;1963;München;w;5065
2021;Seliger;Bernd;1990;Dresden;m;5066
2021;Selke;Andreas;1967;Frankenthal;m;5067
2021;Selter;Klaus Wilhelm;1966;Bestwig;m;5068
2021;Semet;Rainer;1957;Stuttgart;m;5069
2021;Semmler;Diego;1986;Lich;m;5070
2021;Sendelbeck;Markus Alexander;1984;Nürnberg;m;5071
2021;Senft;Bernhard;1996;München;m;5072
2021;Senft;Walter;1929;Heidelberg;m;5073
2021;Senga;Roman;1982;Herdecke;m;5074
2021;Senholdt;Beate;1966;Hildesheim;w;5075
2021;Senn;Thomas;1966;Heidelberg;m;5076
2021;Sensburg;Patrick Ernst Hermann;1971;Paderborn;m;5077
2021;Sensoy;Nur Hayat;1986;Memmingen;w;5078
2021;Sentürk;Cem;1984;Hamburg;m;5079
2021;Serikov;Vladislav;1971;Nowoaltaisk, Russland;m;5080
2021;Sert;Melek;1990;Heidelberg;w;5081
2021;Serway;Wolfgang Albert;1948;Stuttgart;m;5082
2021;Setter;Manfred Johannes;1952;Schweinfurt;m;5083
2021;Severin;Benjamin;1977;Niederkassel;m;5084
2021;Seyed Jawaheri Shoar;Seyed Ali;1981;Jsfahan;m;5085
2021;Seyfarth;Alex;2000;Wolgast;m;5086
2021;Seyfert;Kerstin;1964;Glückstadt;w;5087
2021;Seßner;Philipp;1991;Frankfurt am Main;m;5088
2021;Shaghaghi Zadeh;Arian;2000;Hamburg;m;5089
2021;Share;Mandana;1993;München;w;5090
2021;Sharif Samani;Ben-Said;1995;Bissendorf;m;5091
2021;Sharif-Ali;Nuha;1992;Mogadischu, Somalia;w;5092
2021;Sharma;Jacqueline;1966;Mumbai;w;5093
2021;Shineflew;Daniel;1964;Weingarten (Baden);m;5094
2021;Siber;David Claudio;1988;Innsbruck, Österreich;m;5095
2021;Sichelschmidt;Stephanie Martina;1992;Ingolstadt;w;5096
2021;Sichert;Martin Johannes;1980;Nürnberg;m;5097
2021;Sieberhagen-Wagenführ;Dirk;1973;Lauchhammer-Ost;m;5098
2021;Siebler;Joachim;1970;Kösching;m;5099
2021;Siebold;Philip;1998;Celle;m;5100
2021;Siebold;Sönke;1971;München;m;5101
2021;Siedentopf;Diana;1982;Rostock;w;5102
2021;Siefker;Meike;1968;Melle;w;5103
2021;Sieg;Leonard Joseph;1965;Troisdorf;m;5104
2021;Siegemund;Jan;1993;Sömmerda;m;5105
2021;Siegert;Florentin Albert Stefan;1997;Amberg;m;5106
2021;Sieghart;Udo;1957;Nordhorn;m;5107
2021;Siegmund;Karlheinz;1960;Reutlingen;m;5108
2021;Sieh;Oliver;1962;Mannheim;m;5109
2021;Sieling;Dirk;1967;Lüchow;m;5110
2021;Sieling;Tobias;1971;Leinefelde;m;5111
2021;Sielmann;Karl Martin;1961;Münster;m;5112
2021;Siemers;Dorothea;1989;Mölln;w;5113
2021;Siemund;Edgar Hans Jürgen;1960;Höxter;m;5114
2021;Sieper;Lukas;1997;Bergisch Gladbach;m;5115
2021;Siering;Lukas;1998;Forst (Lausitz);m;5116
2021;Siethoff;Michael;1970;Iserlohn;m;5117
2021;Sievers;Thomas Walter Werner;1956;Hamburg;m;5118
2021;Sigloch;Eberhard Emil;1959;Hühlen;m;5119
2021;Siglreitmaier jun.;Bruno;1960;Seeon;m;5120
2021;Sihr;Rolf Wilfrid;1964;Bonn;m;5121
2021;Sikora;Jendrik;1999;Bremen;m;5122
2021;Silberhorn;Thomas;1968;Kemmern;m;5123
2021;Simo;Schirin;1986;Aleppo;w;5124
2021;Simon;Bettina;1968;Bielefeld;w;5125
2021;Simon;Björn Manuel;1981;Offenbach am Main;m;5126
2021;Simon;Hans-Arno;1958;Beuel;m;5127
2021;Simon;Jannick;1991;Mayen;m;5128
2021;Simon;Mark Johann;1990;Stuttgart;m;5129
2021;Simon;Martin Antonius;1997;Bergisch Gladbach;m;5130
2021;Simon;Rainer Heinz;1952;Pforzheim;m;5131
2021;Simon-Deinlein;Monika Luise;1961;Nürnberg;w;5132
2021;Sippel;Nana Miriam;1985;Duisburg;w;5133
2021;Sirin;Ediz Lokman Can;2000;Augsburg;m;5134
2021;Sirois;Herbert Peter;1965;Feuchtwangen;m;5135
2021;Siskov;Ivan;1992;Sokuluk;m;5136
2021;Sitte;Petra;1960;Dresden;w;5137
2021;Sittl;Theresa Roswitha;1993;Mallersdorf-Pfaffenberg;w;5138
2021;Skerlec;Oliver-Steve;1980;München;m;5139
2021;Sklubal;Sebastian Marcel;1981;Ludwigshafen am Rhein;m;5140
2021;Skudelny;Judith Sandra;1975;Stuttgart;w;5141
2021;Slave;Günter;1955;Ulm;m;5142
2021;Slavicek;Steven;1989;Lutherstadt Wittenberg;m;5143
2021;Slawik;Nyke;1994;Leverkusen;w;5144
2021;Slunjski;Lucas;1995;Ehingen (Donau);m;5145
2021;Smith;Stella Luise;2001;Offenbach;w;5146
2021;Smyra;Friedrich;1984;Stralsund;m;5147
2021;Snegur;Roman;2001;Petropawlowsk;m;5148
2021;Snelinski;Oliver;1980;Rüdersdorf bei Berlin;m;5149
2021;Soares;Patricia;2003;Bad Segeberg;w;5150
2021;Sobieski;Borys Robert;1978;Tübingen;m;5151
2021;Sohn;Manfred Rainer Günther;1955;Braunschweig;m;5152
2021;Sohns;Gwen Marei;1985;Lübeck;w;5153
2021;Soleiman;Rodie;1981;Beirut;m;5154
2021;Solga;Frank;1969;Essen;m;5155
2021;Sollbach;Marion;1967;Köln;w;5156
2021;Soltani Germy;Taymaz;1981;Teheran, Iran;m;5157
2021;Sommer;Celine;1998;Mainz;w;5158
2021;Sommer;Dennis;1985;Rendsburg;m;5159
2021;Sommer;Helin Evrim;1971;Varto;w;5160
2021;Sommer;Jan;1970;Düsseldorf;m;5161
2021;Sommer;Martin;1972;Hamburg;m;5162
2021;Sommerfeld;Frank;1966;Hildesheim;m;5163
2021;Sommerfeldt;Oskar Christian Wolfgang;1981;Berlin;m;5164
2021;Sommers;Hans-Joachim;1958;Oberhausen;m;5165
2021;Somorowsky;Janine;1989;Werdau;w;5166
2021;Sonnabend;Martin;1954;Göttingen;m;5167
2021;Sonneborn;Martin;1965;Göttingen;m;5168
2021;Sonntag;Carsten;1979;Dessau;m;5169
2021;Sontag;Christian;1977;Hattingen/Ruhr;m;5170
2021;Sorge;Tino;1975;Ilmenau;m;5171
2021;Soudah;André;1976;Hannover;m;5172
2021;Spahn;Jens Georg;1980;Ahaus;m;5173
2021;Spallek;Anne Monika;1968;Appelhülsen;w;5174
2021;Spaniel;Dirk;1971;Marburg/Lahn;m;5175
2021;Spaniol;Florian Andreas;2001;Homburg;m;5176
2021;Spanke;Jacob Johannes;1989;München;m;5177
2021;Spechtmeyer-Högel;Bettina;1964;Cuxhaven;w;5178
2021;Speer;Kim-Sarah;1993;Offenbach am Main;w;5179
2021;Speer;Michael;1987;Winsen (Luhe);m;5180
2021;Speich;Thomas Konstantin;1954;Mettingen;m;5181
2021;Spellerberg;Merle;1996;Höxter;w;5182
2021;Spethmann;Susanne;1979;Neustadt in Holstein;w;5183
